Timestep 0
273.00,273.00,273.00,-3277452090109697000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,181.82,273.00,273.00,273.00,273.00,273.00,-425209117006686670000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00
273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,0.00,273.00,273.00,273.00,273.00,-44433114922385320000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00
136.23,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00
273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,0.00,273.00,273.00
273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00
273.00,273.00,2718896655361933000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,17256137294686563000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00,273.00,273.00,273.00,-8660433098643020000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,455.36,273.00,273.00

Timestep 2
273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,90.64
273.00,273.00,273.00,274.67,273.00,273.00,273.00,-10327956541738315000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,12494152035522030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00,-49573046779471080000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-296847963947172600000000000000000000000000000000000000000000000000000000000000000000000000000000000.00
273.00,-283900015345625700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,306.80,286.34,-12473434105998534000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,-0.00,-20532342588028550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-10327956541738315000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00,308025478825927970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,-49573046779471080000000000000000000000000000000000000000000000000000000000000000000000000000000000.00
273.00,-1538017537030335700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,346.89,333.00,-24797999828003874000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-12473434105998534000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1419743669400516900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-10327956541738315000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00,273.00,273.00,273.00,303.45
-1538017537030335700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-3057684698341386000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1538017537030335700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-31602233803660640000000000000000000000000000000000000000000000000000000000.00,-12473434105998534000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1419743669400516900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-2822532198386696700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1419743669400516900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00,-285637373131727060000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00
-138303351560124940000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1538017537030335700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,-15896015914098692000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,-1419743669400516900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00,273.00,-22139953804792505000000000000000000000.00,273.00,273.00,227.41
0.00,333.54,303.45,273.00,273.00,273.00,273.00,273.00,273.00,273.00,-22139953804792505000000000000000000000.00,-44016398544014370000000000000000000000.00,-22139953804792505000000000000000000000.00,227.41,136.77
273.00,303.45,273.00,-4511654142548377000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,242.54,273.00,303.45,273.00,181.82,-115041966494185010000000.00,273.00,-376419729228484840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-18806799618652498000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,257.77,435018836887316270000000000000000000000000000000000000000000000000000000000000000000.00
273.00,273.00,273.00,90.64,30.09,90.64,318.32,303.45,-115041966494185010000000.00,-386831004578966560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-115041966494185010000000.00,273.00,-71009229786343640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00
273.00,273.00,-547332273104726200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1088122997690792000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-547332273104726200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,257.77,273.18,257.77,136.23,90.64,273.00,659110134747082100000000000.00,-141172197861312100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-71009229786343640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00
250.16,273.00,273.00,-0.00,273.00,273.00,257.77,-4766334746687384000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,26833426709648390000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,227.41,273.00,273.00,-71009229786343640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-14752146153314190000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-7420242192267784000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00
204.75,-234140919289689620000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00,273.00,273.00,273.00,272611457121977650000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00,88156508410608460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-7420242192267784000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00
250.16,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,273.00,227.41,182.36,227.41,273.00
273.00,273.00,454049790612268800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,2881751806598369000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,273.00,273.00,-0.00,273.00,-1446285806062918600000000000000000000000000000000000000000000000000000000000000000000.00,273.00,257.86,273.00,273.00
273.00,454049790612268800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,2881751806598369000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,8610859812282403000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,2881751806598369000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,-254279321061699100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,1056028095950214800000000000000000000000000000000000000000000000000000000000000000000000000000.00,136.23,-1446285806062918600000000000000000000000000000000000000000000000000000000000000000000.00,-4321620144616532000000000000000000000000000000000000000000000000000000000000000000000.00,-1446285806062918600000000000000000000000000000000000000000000000000000000000000000000.00,364.00,303.45,273.00

Timestep 3
273.00,273.00,1468724407601556500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,3518055688527.56,273.00,273.00,273.00,-1724744396627652300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,2086501732221301000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-41843415789492130000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,-8278644578125837000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-49573046779471080000000000000000000000000000000000000000000000000000000000000000000000000000000000.00
273.00,-47410903241034566000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,24689647402262510000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,1311046248641350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-2083059886179994000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,-1724744396627652300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-13756628616596530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,2086501732221301000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,4148145106636826000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,1447304526656589900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,51439921008421850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-66031515246438820000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-164683766099566260000000000000000000000000000000000000000000000000000000000000000000000000000000000.00
273.00,-256848581947315550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-47410903241034566000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-2083059886179994000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-8282486677199314000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-4166119772359988000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-0.00,-11991145850919045000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-6857753323542417000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,2086501732221301000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,2866529367284827400000000000000000000000000000000000000000000000000000000000000000000000.00,102265794792240560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,51439921008421850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-74308986491842290000000000000000000000000000000000000000000000000000000000000000000000000000000000.00
-513697163894631100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1021259754511012700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-16403398794628560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,333.00,-14482181743484677000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-474187710931736200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1419743669400516900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-229719356083574070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-3449488793255304600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,-47701365324439857000000000000000000000000000000000000000000000000000000000000000.00,51439921008421850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,278.08,-8278644578125837000000000000000000000000000000000000000000000000000000000000000000000000000000000.00
-0.00,-2042546181079757000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1021259754511012700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,1109025013982424800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-237097052136383640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-942723708392026800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1885472990148177700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-2667455318337617000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-237093855465868100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,-47701365324439857000000000000000000000000000000000000000000000000000000000000000.00,-94831911833967630000000000000000000000000000000000000000000000000000000000000000.00,-47701365324439857000000000000000000000000000000000000000000000000000000000000000.00,273.00,270.47
-69014336420010520000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-23096556379022350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-513697163894631100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-10555034799762813000000000000000000000000000000000000000000000000000000000.00,-2083059886179994000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-474187710931736200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,0.00,-474187710931736200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,273.00,-7394723152576155000000000000000000000.00,-47701365324439857000000000000000000000000000000000000000000000000000000000000000.00,-7394723152576155000000000000000000000.00,257.77,227.50
-23096556379022350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-256848581947315550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,303.45,-753443588238249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,267.91,273.00,-237093855465868100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,680412838902389300000.00,257.77,-3697361576288077600000000000000000000.00,-14701177258557218000000000000000000000.00,-62861645469678180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-3140718539899197000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-3697361576288077600000000000000000000.00,72647956787492180000000000000000000000000000000000000000000000000000000000000000000.00
232.49,293.22,-753443588238249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-1497879789595381000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-753443588238249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,242.54,290.68,-443035321680379030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-38423414984032390000000.00,-64599903175845760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,273.00,-3140718539899197000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-18806799618652498000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-3140718539899197000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,217075892861553620000000000000000000000000000000000000000000000000000000000000000000.00
273.00,278.08,-91404228400822740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-753443588238249000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-91404228400822740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,176.91,267.79,-19211707492016195000000.00,-64599903175845760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-128431391875583540000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-64599903175845760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-11858488236956116000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-94584506624862820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-23716976473912230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,72647956787492180000000000000000000000000000000000000000000000000000000000000000000.00
14190883581883316000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-91404228400822740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-363430719002870560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-544067177272929550000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-363430719002870560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-91404228400822740000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,272.99,-795972741278973300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,4481146704911580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,90.64,273.00,-23575522844830625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-82445571192857950000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-47151045689661250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,-11858488236956116000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00
